Image,Expert01,Expert02
qc_007_S_0128_20060814_redskull_bison,,Fail
qc_007_S_0128_20070215_redskull_bison,,Fail
qc_007_S_0128_20070820_redskull_bison,,Fail
qc_007_S_0128_20080207_redskull_bison,,Fail
qc_007_S_0128_20090212_redskull_bison,,Fail
qc_007_S_0128_20100224_redskull_bison,,Fail
qc_007_S_0249_20060302_redskull_bison,,Pass
qc_007_S_0249_20060927_redskull_bison,,Pass
qc_007_S_0249_20070404_redskull_bison,,Pass
qc_007_S_0249_20071003_redskull_bison,,Pass
qc_007_S_0249_20080401_redskull_bison,,Pass
qc_007_S_0249_20090312_redskull_bison,,Pass
qc_007_S_0249_20100415_redskull_bison,,Pass
qc_007_S_0293_20060314_redskull_bison,,Fail
qc_007_S_0293_20061030_redskull_bison,,Fail
qc_007_S_0293_20070416_redskull_bison,,Fail
qc_007_S_0293_20071015_redskull_bison,,Fail
qc_007_S_0293_20080325_redskull_bison,,Fail
qc_007_S_0293_20090408_redskull_bison,,Fail
qc_007_S_0316_20060329_redskull_bison,,Pass
qc_007_S_0316_20061030_redskull_bison,,Pass
qc_007_S_0316_20070507_redskull_bison,,Pass
qc_007_S_0316_20080520_redskull_bison,,Pass
qc_007_S_0344_20060331_redskull_bison,,Pass
qc_007_S_0344_20070425_redskull_bison,,Pass
qc_007_S_0344_20071022_redskull_bison,,Pass
qc_007_S_0344_20080417_redskull_bison,,Pass
qc_007_S_0344_20090601_redskull_bison,,Pass
qc_007_S_0344_20100617_redskull_bison,,Pass
qc_007_S_0414_20060522_redskull_bison,,Fail
qc_007_S_0414_20061128_redskull_bison,,Fail
qc_007_S_0414_20070613_redskull_bison,,Fail
qc_007_S_0414_20071217_redskull_bison,,Fail
qc_007_S_0414_20080610_redskull_bison,,Fail
qc_007_S_0698_20060707_redskull_bison,,Pass
qc_007_S_0698_20070323_redskull_bison,,Pass
qc_007_S_0698_20070814_redskull_bison,,Pass
qc_007_S_0698_20080319_redskull_bison,,Pass
qc_007_S_0698_20080829_redskull_bison,,Pass
qc_007_S_0698_20090903_redskull_bison,,Pass
qc_007_S_0698_20100825_redskull_bison,,Pass
qc_007_S_1206_20070117_redskull_bison,,Fail
qc_007_S_1206_20070130_redskull_bison,Fail,Fail
qc_007_S_1206_20070821_redskull_bison,,Fail
qc_007_S_1206_20090212_redskull_bison,Fail,Fail
qc_007_S_1206_20100210_redskull_bison,,Fail
qc_007_S_1222_20070119_redskull_bison,,Fail
qc_007_S_1222_20070207_redskull_bison,,Fail
qc_007_S_1222_20070828_redskull_bison,,Fail
qc_007_S_1222_20080222_redskull_bison,,Fail
qc_007_S_1222_20090219_redskull_bison,,Fail
qc_007_S_1222_20100218_redskull_bison,,Fail
qc_007_S_1248_20070125_redskull_bison,,Pass
qc_007_S_1304_20070213_redskull_bison,,Pass
qc_007_S_1304_20070402_redskull_bison,Fail,Fail
qc_007_S_1304_20070919_redskull_bison,,Pass
qc_007_S_1339_20070222_redskull_bison,,Pass
qc_007_S_1339_20071011_redskull_bison,,Fail
qc_007_S_1339_20080421_redskull_bison,,Pass
qc_007_S_1339_20090518_redskull_bison,,Pass
qc_009_S_0751_20060725_redskull_bison,,Pass
qc_009_S_0751_20070221_redskull_bison,,Pass
qc_009_S_0751_20070827_redskull_bison,,Pass
qc_009_S_0751_20080903_redskull_bison,,Pass
qc_009_S_0751_20090824_redskull_bison,,Pass
qc_009_S_0751_20120906_redskull_bison,Fail,Pass
qc_009_S_0751_20130913_redskull_bison,,Fail
qc_009_S_0751_20140904_redskull_bison,,Fail
qc_009_S_0842_20060907_redskull_bison,,Fail
qc_009_S_0842_20070410_redskull_bison,,Fail
qc_009_S_0842_20071010_redskull_bison,,Fail
qc_009_S_0842_20081024_redskull_bison,,Fail
qc_009_S_0842_20091005_redskull_bison,,Fail
qc_009_S_0842_20101118_redskull_bison,,Fail
qc_009_S_0842_20121101_redskull_bison,Fail,Fail
qc_009_S_0842_20141014_redskull_bison,,Fail
qc_009_S_0862_20060919_redskull_bison,,Pass
qc_009_S_0862_20070404_redskull_bison,Pass,Pass
qc_009_S_0862_20071011_redskull_bison,,Pass
qc_009_S_0862_20081015_redskull_bison,,Pass
qc_009_S_0862_20091014_redskull_bison,,Pass
qc_009_S_1030_20061101_redskull_bison,,Fail
qc_009_S_1030_20070516_redskull_bison,,Fail
qc_009_S_1030_20071107_redskull_bison,,Fail
qc_009_S_1030_20080514_redskull_bison,,Fail
qc_009_S_1030_20091109_redskull_bison,,Fail
qc_009_S_1030_20101208_redskull_bison,,Fail
qc_009_S_1030_20111114_redskull_bison,Fail,Fail
qc_009_S_1030_20131119_redskull_bison,Fail,Fail
qc_009_S_1030_20141201_redskull_bison,,Fail
qc_009_S_1199_20070116_redskull_bison,,Fail
qc_009_S_1334_20070301_redskull_bison,,Pass
qc_009_S_1334_20070924_redskull_bison,,Pass
qc_009_S_1354_20070306_redskull_bison,,Pass
qc_009_S_1354_20070926_redskull_bison,,Fail
qc_009_S_2208_20101201_redskull_bison,,Pass
qc_009_S_2208_20110302_redskull_bison,,Pass
qc_009_S_2208_20110629_redskull_bison,,Pass
qc_009_S_2208_20120106_redskull_bison,,Pass
qc_009_S_2208_20130110_redskull_bison,Pass,Pass
qc_009_S_2208_20131219_redskull_bison,Pass,Pass
qc_009_S_2208_20141201_redskull_bison,Pass,Pass
qc_009_S_2381_20110518_redskull_bison,,Pass
qc_009_S_2381_20110825_redskull_bison,,Fail
qc_009_S_2381_20111208_redskull_bison,,Fail
qc_009_S_2381_20120531_redskull_bison,,Fail
qc_009_S_2381_20130620_redskull_bison,Fail,Fail
qc_009_S_2381_20150528_redskull_bison,Fail,Fail
qc_009_S_4324_20111101_redskull_bison,,Pass
qc_009_S_4324_20120131_redskull_bison,Pass,Pass
qc_009_S_4324_20120514_redskull_bison,,Pass
qc_009_S_4324_20121114_redskull_bison,Pass,Pass
qc_009_S_4324_20131217_redskull_bison,,Pass
qc_009_S_4337_20111107_redskull_bison,,Pass
qc_009_S_4337_20120206_redskull_bison,,Pass
qc_009_S_4337_20120606_redskull_bison,Pass,Pass
qc_009_S_4337_20121112_redskull_bison,Pass,Fail
qc_009_S_4359_20111205_redskull_bison,Pass,Pass
qc_009_S_4359_20120307_redskull_bison,,Pass
qc_009_S_4359_20120723_redskull_bison,Pass,Pass
qc_009_S_4359_20130213_redskull_bison,Pass,Pass
qc_009_S_4359_20140116_redskull_bison,Pass,Pass
qc_009_S_4388_20111213_redskull_bison,,Pass
qc_009_S_4388_20120308_redskull_bison,Pass,Pass
qc_009_S_4388_20120709_redskull_bison,Pass,Pass
qc_009_S_4388_20130213_redskull_bison,,Pass
qc_009_S_4388_20140131_redskull_bison,,Pass
qc_009_S_4530_20120214_redskull_bison,,Pass
qc_009_S_4530_20120516_redskull_bison,,Pass
qc_009_S_4530_20120905_redskull_bison,Pass,Pass
qc_009_S_4530_20130410_redskull_bison,Pass,Pass
qc_009_S_4543_20120301_redskull_bison,,Pass
qc_009_S_4543_20120604_redskull_bison,Fail,Fail
qc_009_S_4543_20120912_redskull_bison,Pass,Pass
qc_009_S_4543_20130320_redskull_bison,,Pass
qc_009_S_4543_20140402_redskull_bison,Pass,Pass
qc_009_S_4564_20120309_redskull_bison,,Pass
qc_009_S_4612_20120329_redskull_bison,,Fail
qc_009_S_4612_20120703_redskull_bison,Pass,Fail
qc_009_S_4612_20121011_redskull_bison,Pass,Pass
qc_009_S_4612_20130501_redskull_bison,,Pass
qc_009_S_4612_20140430_redskull_bison,Pass,Pass
qc_009_S_4741_20120612_redskull_bison,,Fail
qc_009_S_4741_20121015_redskull_bison,,Fail
qc_009_S_4741_20130115_redskull_bison,,Fail
qc_009_S_4741_20130722_redskull_bison,,Fail
qc_009_S_4741_20140715_redskull_bison,Pass,Pass
qc_009_S_4814_20120629_redskull_bison,Pass,Fail
qc_009_S_4814_20121025_redskull_bison,,Fail
qc_009_S_4814_20130211_redskull_bison,Fail,Fail
qc_009_S_4814_20130819_redskull_bison,Fail,Fail
qc_009_S_4903_20120911_redskull_bison,Pass,Pass
qc_009_S_4903_20130215_redskull_bison,Fail,Fail
qc_009_S_4903_20130417_redskull_bison,Fail,Fail
qc_009_S_4903_20131023_redskull_bison,Pass,Pass
qc_009_S_4958_20121004_redskull_bison,,Fail
qc_009_S_4958_20130104_redskull_bison,Fail,Fail
qc_009_S_4958_20130417_redskull_bison,Fail,Fail
qc_009_S_4958_20131021_redskull_bison,,Fail
qc_009_S_5000_20121026_redskull_bison,,Pass
qc_009_S_5000_20130211_redskull_bison,Pass,Fail
qc_009_S_5000_20130624_redskull_bison,,Pass
qc_009_S_5000_20131122_redskull_bison,,Pass
qc_009_S_5000_20141203_redskull_bison,,Pass
qc_009_S_5027_20121129_redskull_bison,,Pass
qc_009_S_5027_20130314_redskull_bison,,Pass
qc_009_S_5027_20130522_redskull_bison,,Pass
qc_009_S_5027_20140122_redskull_bison,,Pass
qc_009_S_5037_20130108_redskull_bison,,Fail
qc_009_S_5037_20130415_redskull_bison,Fail,Fail
qc_009_S_5037_20130820_redskull_bison,Fail,Fail
qc_009_S_5037_20140211_redskull_bison,Fail,Fail
qc_009_S_5125_20130328_redskull_bison,Pass,Pass
qc_009_S_5125_20130723_redskull_bison,,Pass
qc_009_S_5125_20140407_redskull_bison,Pass,Pass
qc_009_S_5147_20130417_redskull_bison,,Pass
qc_009_S_5147_20130722_redskull_bison,,Fail
qc_009_S_5147_20140512_redskull_bison,,Fail
qc_009_S_5176_20130515_redskull_bison,Fail,Fail
qc_009_S_5176_20130828_redskull_bison,,Fail
qc_009_S_5176_20150702_redskull_bison,,Fail
qc_009_S_5224_20130711_redskull_bison,,Fail
qc_009_S_5252_20130718_redskull_bison,,Pass
qc_009_S_5252_20140226_redskull_bison,Fail,Fail
qc_010_S_0067_20060814_redskull_bison,,Fail
qc_010_S_0067_20070122_redskull_bison,,Fail
qc_010_S_0161_20060816_redskull_bison,,Pass
qc_010_S_0419_20061215_redskull_bison,,Pass
qc_010_S_0420_20060615_redskull_bison,,Fail
qc_010_S_0420_20070313_redskull_bison,,Pass
qc_010_S_0422_20060615_redskull_bison,,Pass
qc_010_S_0422_20061130_redskull_bison,,Pass
qc_010_S_0422_20070327_redskull_bison,,Pass
qc_010_S_0472_20060705_redskull_bison,,Pass
qc_010_S_0472_20061122_redskull_bison,,Pass
qc_010_S_0662_20060712_redskull_bison,,Pass
qc_010_S_0786_20060927_redskull_bison,,Fail
qc_010_S_0788_20060828_redskull_bison,,Pass
qc_010_S_0829_20070208_redskull_bison,,Pass
qc_010_S_0904_20061207_redskull_bison,,Fail
qc_010_S_4135_20110727_redskull_bison,,Fail
qc_010_S_4345_20120611_redskull_bison,,Fail
qc_010_S_4345_20120920_redskull_bison,Fail,Fail
qc_010_S_4345_20130312_redskull_bison,Pass,Pass
qc_010_S_4345_20140313_redskull_bison,,Fail
qc_010_S_4442_20120207_redskull_bison,Pass,Pass
qc_010_S_4442_20120720_redskull_bison,Pass,Pass
qc_010_S_4442_20121203_redskull_bison,,Pass
qc_010_S_4442_20130510_redskull_bison,Pass,Pass
qc_010_S_5163_20130529_redskull_bison,,Pass
qc_011_S_0002_20050826_redskull_bison,,Pass
qc_011_S_0003_20050901_redskull_bison,,Pass
qc_011_S_0003_20060313_redskull_bison,,Pass
qc_011_S_0003_20060912_redskull_bison,,Pass
qc_011_S_0003_20070912_redskull_bison,,Pass
qc_011_S_0005_20050902_redskull_bison,,Fail
qc_011_S_0005_20060309_redskull_bison,,Fail
qc_011_S_0005_20060905_redskull_bison,,Fail
qc_011_S_0005_20070907_redskull_bison,,Fail
qc_011_S_0005_20080910_redskull_bison,,Fail
qc_011_S_0008_20050913_redskull_bison,,Fail
qc_011_S_0008_20060320_redskull_bison,,Fail
qc_011_S_0010_20051107_redskull_bison,,Pass
qc_011_S_0010_20060509_redskull_bison,,Pass
qc_011_S_0010_20061109_redskull_bison,,Pass
qc_011_S_0010_20071107_redskull_bison,,Fail
qc_011_S_0016_20050927_redskull_bison,,Fail
qc_011_S_0016_20060412_redskull_bison,,Fail
qc_011_S_0016_20061010_redskull_bison,,Fail
qc_011_S_0016_20070918_redskull_bison,,Fail
qc_011_S_0016_20081016_redskull_bison,,Fail
qc_011_S_0021_20051010_redskull_bison,,Fail
qc_011_S_0021_20060424_redskull_bison,,Fail
qc_011_S_0021_20061102_redskull_bison,,Fail
qc_011_S_0021_20071112_redskull_bison,,Fail
qc_011_S_0021_20081023_redskull_bison,,Fail
qc_011_S_0021_20101008_redskull_bison,,Fail
qc_011_S_0021_20111013_redskull_bison,Fail,Fail
qc_011_S_0021_20121004_redskull_bison,,Fail
qc_011_S_0021_20131017_redskull_bison,Fail,Fail
qc_011_S_0022_20051010_redskull_bison,,Fail
qc_011_S_0022_20060420_redskull_bison,,Pass
qc_011_S_0022_20061019_redskull_bison,,Pass
qc_011_S_0022_20071022_redskull_bison,,Pass
qc_011_S_0023_20051031_redskull_bison,,Pass
qc_011_S_0023_20060510_redskull_bison,,Pass
qc_011_S_0023_20061121_redskull_bison,,Pass
qc_011_S_0023_20071120_redskull_bison,,Pass
qc_011_S_0023_20081125_redskull_bison,,Pass
qc_011_S_0023_20100106_redskull_bison,,Pass
qc_011_S_0023_20101222_redskull_bison,,Pass
qc_011_S_0023_20111220_redskull_bison,Pass,Pass
qc_011_S_0023_20121227_redskull_bison,,Pass
qc_011_S_0023_20131223_redskull_bison,Pass,Pass
qc_011_S_0053_20051114_redskull_bison,,Pass
qc_011_S_0053_20060530_redskull_bison,,Pass
qc_011_S_0053_20061128_redskull_bison,,Pass
qc_011_S_0053_20071129_redskull_bison,,Pass
qc_011_S_0168_20060210_redskull_bison,,Fail
qc_011_S_0168_20060821_redskull_bison,,Fail
qc_011_S_0168_20070416_redskull_bison,,Fail
qc_011_S_0183_20060303_redskull_bison,,Pass
qc_011_S_0183_20061004_redskull_bison,,Pass
qc_011_S_0183_20070403_redskull_bison,,Pass
qc_011_S_0183_20080409_redskull_bison,,Pass
qc_011_S_0241_20060310_redskull_bison,,Pass
qc_011_S_0241_20060927_redskull_bison,,Pass
qc_011_S_0241_20070326_redskull_bison,,Pass
qc_011_S_0241_20071004_redskull_bison,,Pass
qc_011_S_0241_20080408_redskull_bison,,Pass
qc_011_S_0241_20090331_redskull_bison,,Pass
qc_011_S_0241_20100316_redskull_bison,,Pass
qc_011_S_0326_20060320_redskull_bison,,Fail
qc_011_S_0326_20061016_redskull_bison,,Fail
qc_011_S_0326_20070411_redskull_bison,,Fail
qc_011_S_0326_20071017_redskull_bison,,Fail
qc_011_S_0326_20080404_redskull_bison,,Fail
qc_011_S_0326_20090406_redskull_bison,,Fail
qc_011_S_0362_20060328_redskull_bison,,Pass
qc_011_S_0362_20061018_redskull_bison,,Pass
qc_011_S_0362_20070416_redskull_bison,,Pass
qc_011_S_0362_20071023_redskull_bison,,Pass
qc_011_S_0362_20080422_redskull_bison,,Fail
qc_011_S_0362_20090407_redskull_bison,,Pass
qc_011_S_0362_20100528_redskull_bison,,Fail
qc_011_S_0856_20060915_redskull_bison,,Pass
qc_011_S_0856_20070329_redskull_bison,,Pass
qc_011_S_0856_20070925_redskull_bison,,Pass
qc_011_S_0856_20080318_redskull_bison,,Pass
qc_011_S_0856_20080930_redskull_bison,,Pass
qc_011_S_0861_20060927_redskull_bison,,Pass
qc_011_S_0861_20070412_redskull_bison,,Fail
qc_011_S_0861_20071002_redskull_bison,,Pass
qc_011_S_0861_20080325_redskull_bison,,Fail
qc_011_S_0861_20081007_redskull_bison,,Fail
qc_011_S_0861_20091007_redskull_bison,,Pass
qc_011_S_1080_20061122_redskull_bison,,Fail
qc_011_S_1080_20070523_redskull_bison,,Fail
qc_011_S_1080_20071205_redskull_bison,,Fail
qc_011_S_1080_20080613_redskull_bison,,Fail
qc_011_S_1080_20081205_redskull_bison,,Fail
qc_011_S_1080_20091211_redskull_bison,,Fail
qc_011_S_1080_20101222_redskull_bison,Pass,Pass
qc_011_S_1282_20070209_redskull_bison,,Pass
qc_011_S_1282_20070831_redskull_bison,,Pass
qc_011_S_1282_20080918_redskull_bison,,Pass
qc_011_S_1282_20090226_redskull_bison,,Pass
qc_011_S_1282_20100224_redskull_bison,,Pass
qc_011_S_1282_20110224_redskull_bison,Pass,Pass
qc_011_S_2274_20110131_redskull_bison,,Fail
qc_011_S_2274_20110505_redskull_bison,Fail,Fail
qc_011_S_2274_20110818_redskull_bison,Pass,Fail
qc_011_S_2274_20120216_redskull_bison,,Fail
qc_011_S_2274_20130206_redskull_bison,,Pass
qc_011_S_2274_20140220_redskull_bison,,Fail
qc_011_S_2274_20150203_redskull_bison,,Fail
qc_011_S_4075_20110610_redskull_bison,,Pass
qc_011_S_4075_20110913_redskull_bison,Pass,Pass
qc_011_S_4075_20111214_redskull_bison,Pass,Pass
qc_011_S_4075_20120622_redskull_bison,,Pass
qc_011_S_4075_20130607_redskull_bison,,Pass
qc_011_S_4075_20150611_redskull_bison,,Pass
qc_011_S_4105_20110708_redskull_bison,,Pass
qc_011_S_4105_20111005_redskull_bison,,Pass
qc_011_S_4105_20120111_redskull_bison,,Pass
qc_011_S_4105_20120806_redskull_bison,,Pass
qc_011_S_4105_20130726_redskull_bison,,Pass
qc_011_S_4105_20150729_redskull_bison,Pass,Pass
qc_011_S_4120_20110715_redskull_bison,Pass,Pass
qc_011_S_4120_20111010_redskull_bison,Pass,Pass
qc_011_S_4120_20120125_redskull_bison,Pass,Pass
qc_011_S_4120_20120724_redskull_bison,Pass,Pass
qc_011_S_4120_20130725_redskull_bison,Pass,Pass
qc_011_S_4120_20150721_redskull_bison,Pass,Pass
qc_011_S_4222_20110914_redskull_bison,,Fail
qc_011_S_4222_20111207_redskull_bison,,Fail
qc_011_S_4222_20120411_redskull_bison,Fail,Fail
qc_011_S_4222_20121022_redskull_bison,Fail,Fail
qc_011_S_4222_20130911_redskull_bison,,Fail
qc_011_S_4235_20110919_redskull_bison,Pass,Pass
qc_011_S_4235_20111219_redskull_bison,Pass,Pass
qc_011_S_4235_20120412_redskull_bison,Pass,Pass
qc_011_S_4235_20121009_redskull_bison,,Pass
qc_011_S_4235_20131003_redskull_bison,Pass,Pass
qc_011_S_4278_20111013_redskull_bison,Pass,Pass
qc_011_S_4278_20120104_redskull_bison,,Pass
qc_011_S_4278_20120424_redskull_bison,,Pass
qc_011_S_4278_20121025_redskull_bison,Pass,Pass
qc_011_S_4278_20131023_redskull_bison,,Pass
qc_011_S_4366_20111114_redskull_bison,Pass,Pass
qc_011_S_4366_20120131_redskull_bison,Pass,Pass
qc_011_S_4366_20120404_redskull_bison,,Pass
qc_011_S_4366_20121108_redskull_bison,Pass,Pass
qc_011_S_4547_20120229_redskull_bison,Fail,Fail
qc_011_S_4547_20120524_redskull_bison,Fail,Fail
qc_011_S_4547_20120912_redskull_bison,Fail,Fail
qc_011_S_4547_20130318_redskull_bison,Fail,Fail
qc_011_S_4547_20140305_redskull_bison,Fail,Fail
qc_011_S_4827_20120702_redskull_bison,Fail,Fail
qc_011_S_4827_20121002_redskull_bison,Fail,Fail
qc_011_S_4827_20130130_redskull_bison,Pass,Pass
qc_011_S_4827_20130711_redskull_bison,,Fail
qc_011_S_4845_20120712_redskull_bison,Fail,Fail
qc_011_S_4845_20120928_redskull_bison,,Pass
qc_011_S_4845_20130123_redskull_bison,,Pass
qc_011_S_4845_20130708_redskull_bison,Pass,Pass
qc_011_S_4893_20120910_redskull_bison,,Pass
qc_011_S_4893_20121210_redskull_bison,Pass,Pass
qc_011_S_4893_20130404_redskull_bison,Fail,Fail
qc_011_S_4893_20130927_redskull_bison,,Pass
qc_011_S_4893_20140917_redskull_bison,Pass,Pass
qc_011_S_4906_20120813_redskull_bison,Pass,Pass
qc_011_S_4906_20121115_redskull_bison,Pass,Pass
qc_011_S_4912_20120822_redskull_bison,,Fail
qc_011_S_4912_20121116_redskull_bison,Fail,Fail
qc_011_S_4912_20130315_redskull_bison,Fail,Pass
qc_011_S_4912_20130913_redskull_bison,Fail,Fail
qc_011_S_4949_20120919_redskull_bison,Fail,Fail
qc_011_S_4949_20121211_redskull_bison,,Fail
qc_011_S_4949_20130424_redskull_bison,,Fail
qc_011_S_4949_20131016_redskull_bison,,Fail
qc_012_S_0634_20060616_redskull_bison,,Fail
qc_012_S_0634_20070103_redskull_bison,,Fail
qc_012_S_0634_20070710_redskull_bison,,Fail
qc_012_S_0634_20080117_redskull_bison,,Fail
qc_012_S_0634_20080702_redskull_bison,,Fail
qc_012_S_0634_20090727_redskull_bison,,Fail
qc_012_S_0637_20060616_redskull_bison,,Pass
qc_012_S_0637_20070108_redskull_bison,,Pass
qc_012_S_0637_20070705_redskull_bison,,Pass
qc_012_S_0637_20080708_redskull_bison,,Pass
qc_012_S_0637_20090827_redskull_bison,,Pass
qc_012_S_0689_20060705_redskull_bison,,Pass
qc_012_S_0689_20070110_redskull_bison,,Pass
qc_012_S_0689_20070719_redskull_bison,,Pass
qc_012_S_0689_20080715_redskull_bison,,Pass
qc_012_S_0689_20080723_redskull_bison,,Pass
qc_012_S_0712_20060629_redskull_bison,,Fail
qc_012_S_0712_20070116_redskull_bison,,Pass
qc_012_S_0712_20070725_redskull_bison,,Pass
qc_012_S_0720_20060809_redskull_bison,,Fail
qc_012_S_0720_20070220_redskull_bison,,Fail
qc_012_S_0720_20070821_redskull_bison,,Pass
qc_012_S_0803_20060922_redskull_bison,,Fail
qc_012_S_0803_20070404_redskull_bison,,Fail
qc_012_S_0803_20071009_redskull_bison,,Fail
qc_012_S_0803_20080930_redskull_bison,,Fail
qc_012_S_0917_20061201_redskull_bison,,Pass
qc_012_S_0917_20070619_redskull_bison,,Pass
qc_012_S_0932_20060920_redskull_bison,,Fail
qc_012_S_0932_20070502_redskull_bison,,Fail
qc_012_S_0932_20071105_redskull_bison,,Fail
qc_012_S_0932_20080509_redskull_bison,Fail,Fail
qc_012_S_0932_20081020_redskull_bison,,Fail
qc_012_S_1009_20061101_redskull_bison,,Fail
qc_012_S_1009_20070530_redskull_bison,,Fail
qc_012_S_1009_20071127_redskull_bison,,Fail
qc_012_S_1009_20081209_redskull_bison,,Fail
qc_012_S_1009_20081216_redskull_bison,,Fail
qc_012_S_1033_20061116_redskull_bison,,Pass
qc_012_S_1033_20070529_redskull_bison,,Pass
qc_012_S_1033_20071203_redskull_bison,,Pass
qc_012_S_1133_20070112_redskull_bison,,Fail
qc_012_S_1133_20070801_redskull_bison,,Fail
qc_012_S_1133_20080204_redskull_bison,,Fail
qc_012_S_1133_20090202_redskull_bison,,Fail
qc_012_S_1133_20100208_redskull_bison,,Fail
qc_012_S_1165_20061228_redskull_bison,,Pass
qc_012_S_1165_20070712_redskull_bison,,Pass
qc_012_S_1165_20080207_redskull_bison,,Pass
qc_012_S_1165_20080717_redskull_bison,,Pass
qc_012_S_1165_20090121_redskull_bison,,Pass
qc_012_S_1175_20070105_redskull_bison,,Pass
qc_012_S_1175_20070730_redskull_bison,,Fail
qc_012_S_1175_20080710_redskull_bison,,Fail
qc_012_S_1175_20090115_redskull_bison,,Fail
qc_012_S_1212_20070112_redskull_bison,,Pass
qc_012_S_1212_20070724_redskull_bison,,Pass
qc_012_S_1292_20070301_redskull_bison,,Fail
qc_012_S_1292_20070912_redskull_bison,,Fail
qc_012_S_1292_20080325_redskull_bison,,Fail
qc_012_S_1292_20080922_redskull_bison,,Fail
qc_012_S_1292_20080923_redskull_bison,,Fail
qc_012_S_1321_20070222_redskull_bison,,Fail
qc_012_S_1321_20070920_redskull_bison,,Fail
qc_012_S_1321_20080319_redskull_bison,,Fail
qc_012_S_1321_20081007_redskull_bison,,Fail
qc_012_S_1321_20081009_redskull_bison,,Fail
qc_012_S_1321_20090320_redskull_bison,,Fail
qc_012_S_4012_20110408_redskull_bison,Pass,Pass
qc_012_S_4012_20110720_redskull_bison,,Pass
qc_012_S_4026_20110526_redskull_bison,Fail,Fail
qc_012_S_4026_20110830_redskull_bison,,Fail
qc_012_S_4094_20110707_redskull_bison,,Pass
qc_012_S_4094_20111006_redskull_bison,Pass,Pass
qc_012_S_4128_20110729_redskull_bison,,Pass
qc_012_S_4188_20110907_redskull_bison,Fail,Fail
qc_012_S_5157_20150624_redskull_bison,Fail,Fail
qc_013_S_0240_20060320_redskull_bison,,Fail
qc_013_S_0240_20061103_redskull_bison,,Fail
qc_013_S_0240_20070412_redskull_bison,,Fail
qc_013_S_0240_20071024_redskull_bison,,Fail
qc_013_S_0240_20080424_redskull_bison,,Fail
qc_013_S_0325_20060419_redskull_bison,,Fail
qc_013_S_0325_20061214_redskull_bison,,Fail
qc_013_S_0325_20070612_redskull_bison,,Fail
qc_013_S_0325_20071211_redskull_bison,,Fail
qc_013_S_0325_20080619_redskull_bison,,Fail
qc_013_S_0502_20060725_redskull_bison,,Fail
qc_013_S_0502_20070301_redskull_bison,,Fail
qc_013_S_0502_20070917_redskull_bison,,Fail
qc_013_S_0502_20080908_redskull_bison,,Fail
qc_013_S_0502_20090908_redskull_bison,,Fail
qc_013_S_0575_20060814_redskull_bison,,Fail
qc_013_S_0575_20070314_redskull_bison,,Fail
qc_013_S_0575_20070927_redskull_bison,,Fail
qc_013_S_0575_20080915_redskull_bison,,Fail
qc_013_S_0575_20091012_redskull_bison,,Fail
qc_013_S_0592_20060817_redskull_bison,,Fail
qc_013_S_0699_20060828_redskull_bison,,Fail
